Date,State,Sales,Category
2019-09-16,California,477397856.9916667,
2019-09-17,California,478184500.78000003,
2019-09-18,California,478971144.5683333,
2019-09-19,California,479757788.3566667,
2019-09-20,California,480544432.145,
2019-09-21,California,481331075.93333334,
2019-09-22,California,482117719.7216667,
2019-09-23,California,482904363.51,
2019-09-24,California,483691007.29833335,
2019-09-25,California,484477651.08666664,
2019-09-26,California,485264294.875,
2019-09-27,California,486050938.66333336,
2019-09-28,California,486837582.45166665,
2019-09-29,California,487624226.24,
2019-09-30,California,488410870.0283333,
2019-10-01,California,489197513.81666666,
2019-10-02,California,489984157.605,
2019-10-03,California,490770801.3933333,
2019-10-04,California,491557445.1816667,
2019-10-05,California,492344088.96999997,
2019-10-06,California,493130732.7583333,
2019-10-07,California,493917376.5466667,
2019-10-08,California,494704020.335,
2019-10-09,California,495490664.12333333,
2019-10-10,California,496277307.91166663,
2019-10-11,California,497063951.7,Beverages
2019-10-12,California,500691458.7,
2019-10-13,California,504318965.7,Beverages
2019-10-14,California,502553087.28571427,
2019-10-15,California,500787208.87142855,
2019-10-16,California,499021330.45714283,
2019-10-17,California,497255452.04285717,
2019-10-18,California,495489573.62857145,
2019-10-19,California,493723695.21428573,
2019-10-20,California,491957816.8,Beverages
2019-10-21,California,493930824.62857145,
2019-10-22,California,495903832.4571429,
2019-10-23,California,497876840.2857143,
2019-10-24,California,499849848.1142857,
2019-10-25,California,501822855.94285715,
2019-10-26,California,503795863.7714286,
2019-10-27,California,505768871.6,Beverages
2019-10-28,California,504865323.35714287,
2019-10-29,California,503961775.1142857,
2019-10-30,California,503058226.8714286,
2019-10-31,California,502154678.62857145,
2019-11-01,California,501251130.3857143,
2019-11-02,California,500347582.14285713,
2019-11-03,California,499444033.90000004,
2019-11-04,California,498540485.6571429,
2019-11-05,California,497636937.4142857,
2019-11-06,California,496733389.17142856,
2019-11-07,California,495829840.92857146,
2019-11-08,California,494926292.6857143,
2019-11-09,California,494022744.44285715,
2019-11-10,California,493119196.2,
2019-11-11,California,492215647.9571429,
2019-11-12,California,491312099.71428573,
2019-11-13,California,490408551.4714286,
2019-11-14,California,489505003.2285714,
2019-11-15,California,488601454.9857143,
2019-11-16,California,487697906.74285716,
2019-11-17,California,486794358.5,Beverages
2019-11-18,California,485429586.55714285,
2019-11-19,California,484064814.6142857,
2019-11-20,California,482700042.67142856,
2019-11-21,California,481335270.7285714,
2019-11-22,California,479970498.78571427,
2019-11-23,California,478605726.8428571,
2019-11-24,California,477240954.9,Beverages
2019-11-25,California,476489552.54761904,
2019-11-26,California,475738150.19523805,
2019-11-27,California,474986747.8428571,
2019-11-28,California,474235345.4904762,
2019-11-29,California,473483943.1380952,
2019-11-30,California,472732540.78571427,
2019-12-01,California,471981138.43333334,
2019-12-02,California,471229736.08095235,
2019-12-03,California,470478333.7285714,
2019-12-04,California,469726931.3761905,
2019-12-05,California,468975529.0238095,
2019-12-06,California,468224126.67142856,
2019-12-07,California,467472724.31904763,
2019-12-08,California,466721321.96666664,
2019-12-09,California,465969919.6142857,
2019-12-10,California,465218517.2619048,
2019-12-11,California,464467114.9095238,
2019-12-12,California,463715712.55714285,
2019-12-13,California,462964310.2047619,
2019-12-14,California,462212907.85238093,
2019-12-15,California,461461505.5,Beverages
2019-12-16,California,465747674.7285714,
2019-12-17,California,470033843.9571429,
2019-12-18,California,474320013.1857143,
2019-12-19,California,478606182.4142857,
2019-12-20,California,482892351.64285713,
2019-12-21,California,487178520.8714286,
2019-12-22,California,491464690.1,Beverages
2019-12-23,California,485090637.0285714,
2019-12-24,California,478716583.9571429,
2019-12-25,California,472342530.8857143,
2019-12-26,California,465968477.81428576,
2019-12-27,California,459594424.74285716,
2019-12-28,California,453220371.6714286,
2019-12-29,California,446846318.6,Beverages
2019-12-30,California,455094980.78000003,
2019-12-31,California,463343642.96000004,
2020-01-01,California,471592305.14,
2020-01-02,California,479840967.32,
2020-01-03,California,488089629.5,Beverages
2020-01-04,California,491818083.625,
2020-01-05,California,495546537.75,
2020-01-06,California,499274991.875,
2020-01-07,California,503003446.0,
2020-01-08,California,506731900.125,
2020-01-09,California,510460354.25,
2020-01-10,California,514188808.375,
2020-01-11,California,517917262.5,Beverages
2020-01-12,California,508111983.6375,
2020-01-13,California,498306704.775,
2020-01-14,California,488501425.91249996,
2020-01-15,California,478696147.04999995,
2020-01-16,California,468890868.1875,
2020-01-17,California,459085589.325,
2020-01-18,California,449280310.4625,
2020-01-19,California,439475031.59999996,Beverages
2020-01-20,California,441026638.14285713,
2020-01-21,California,442578244.68571424,
2020-01-22,California,444129851.2285714,
2020-01-23,California,445681457.7714285,
2020-01-24,California,447233064.3142857,
2020-01-25,California,448784670.8571428,
2020-01-26,California,450336277.4,Beverages
2020-01-27,California,452848353.8428571,
2020-01-28,California,455360430.28571427,
2020-01-29,California,457872506.7285714,
2020-01-30,California,460384583.17142856,
2020-01-31,California,462896659.6142857,
2020-02-01,California,465408736.05714285,
2020-02-02,California,467920812.5,Beverages
2020-02-03,California,485221527.65,
2020-02-04,California,502522242.8,
2020-02-05,California,519822957.95,
2020-02-06,California,537123673.1,
2020-02-07,California,554424388.25,
2020-02-08,California,571725103.4,Beverages
2020-02-09,California,556045387.15,
2020-02-10,California,540365670.9,
2020-02-11,California,524685954.65,
2020-02-12,California,509006238.4,
2020-02-13,California,493326522.15,
2020-02-14,California,477646805.9,
2020-02-15,California,461967089.65,
2020-02-16,California,446287373.4,Beverages
2020-02-17,California,447446926.2,
2020-02-18,California,448606479.0,
2020-02-19,California,449766031.8,
2020-02-20,California,450925584.59999996,
2020-02-21,California,452085137.4,
2020-02-22,California,453244690.2,
2020-02-23,California,454404243.0,Beverages
2020-02-24,California,460681457.1454545,
2020-02-25,California,466958671.2909091,
2020-02-26,California,473235885.43636364,
2020-02-27,California,479513099.58181816,
2020-02-28,California,485790313.72727275,
2020-02-29,California,492067527.8727273,
2020-03-01,California,498344742.01818186,
2020-03-02,California,504621956.1636364,
2020-03-03,California,510899170.3090909,
2020-03-04,California,517176384.4545455,
2020-03-05,California,523453598.6,Beverages
2020-03-06,California,530555028.41,
2020-03-07,California,537656458.22,
2020-03-08,California,544757888.03,
2020-03-09,California,551859317.84,
2020-03-10,California,558960747.65,
2020-03-11,California,566062177.4599999,
2020-03-12,California,573163607.27,
2020-03-13,California,580265037.0799999,
2020-03-14,California,587366466.89,
2020-03-15,California,594467896.6999999,Beverages
2020-03-16,California,582986839.8714285,
2020-03-17,California,571505783.042857,
2020-03-18,California,560024726.2142857,
2020-03-19,California,548543669.3857143,
2020-03-20,California,537062612.5571429,
2020-03-21,California,525581555.7285715,
2020-03-22,California,514100498.90000004,Beverages
2020-03-23,California,507099054.6571429,
2020-03-24,California,500097610.4142858,
2020-03-25,California,493096166.1714286,
2020-03-26,California,486094721.92857146,
2020-03-27,California,479093277.6857143,
2020-03-28,California,472091833.4428572,
2020-03-29,California,465090389.20000005,Beverages
2020-03-30,California,472577148.1750001,
2020-03-31,California,480063907.15000004,
2020-04-01,California,487550666.12500006,
2020-04-02,California,495037425.1000001,
2020-04-03,California,502524184.07500005,
2020-04-04,California,510010943.0500001,
2020-04-05,California,517497702.0250001,
2020-04-06,California,524984461.00000006,
2020-04-07,California,532471219.9750001,
2020-04-08,California,539957978.95,
2020-04-09,California,547444737.9250001,
2020-04-10,California,554931496.9000001,Beverages
2020-04-11,California,548821060.7777779,
2020-04-12,California,542710624.6555556,
2020-04-13,California,536600188.53333336,
2020-04-14,California,530489752.4111111,
2020-04-15,California,524379316.28888893,
2020-04-16,California,518268880.1666667,
2020-04-17,California,512158444.04444444,
2020-04-18,California,506048007.9222222,
2020-04-19,California,499937571.79999995,Beverages
2020-04-20,California,501655249.0428571,
2020-04-21,California,503372926.28571427,
2020-04-22,California,505090603.5285714,
2020-04-23,California,506808280.7714285,
2020-04-24,California,508525958.0142857,
2020-04-25,California,510243635.25714284,
2020-04-26,California,511961312.5,Beverages
2020-04-27,California,499593889.8,
2020-04-28,California,487226467.1,
2020-04-29,California,474859044.4,
2020-04-30,California,462491621.7,
2020-05-01,California,450124199.0,Beverages
2020-05-02,California,463342539.4,
2020-05-03,California,476560879.8,
2020-05-04,California,489779220.2,Beverages
2020-05-05,California,521713430.93333334,
2020-05-06,California,553647641.6666666,
2020-05-07,California,585581852.4,Beverages
2020-05-08,California,577690911.9399999,
2020-05-09,California,569799971.48,
2020-05-10,California,561909031.02,
2020-05-11,California,554018090.56,
2020-05-12,California,546127150.0999999,
2020-05-13,California,538236209.64,
2020-05-14,California,530345269.17999995,
2020-05-15,California,522454328.71999997,
2020-05-16,California,514563388.25999993,
2020-05-17,California,506672447.79999995,Beverages
2020-05-18,California,509780163.02857137,
2020-05-19,California,512887878.25714284,
2020-05-20,California,515995593.48571426,
2020-05-21,California,519103308.7142857,
2020-05-22,California,522211023.9428571,
2020-05-23,California,525318739.17142856,
2020-05-24,California,528426454.4,Beverages
2020-05-25,California,528008319.3285714,
2020-05-26,California,527590184.25714284,
2020-05-27,California,527172049.18571424,
2020-05-28,California,526753914.1142857,
2020-05-29,California,526335779.0428571,
2020-05-30,California,525917643.9714286,
2020-05-31,California,525499508.9,Beverages
2020-06-01,California,532758273.1333333,
2020-06-02,California,540017037.3666667,
2020-06-03,California,547275801.6,
2020-06-04,California,554534565.8333334,
2020-06-05,California,561793330.0666666,
2020-06-06,California,569052094.3,
2020-06-07,California,576310858.5333333,
2020-06-08,California,583569622.7666667,
2020-06-09,California,590828387.0,Beverages
2020-06-10,California,553710988.5,
2020-06-11,California,516593590.0,
2020-06-12,California,479476191.5,Beverages
2020-06-13,California,525805328.25,
2020-06-14,California,572134465.0,Beverages
2020-06-15,California,567518205.3428571,
2020-06-16,California,562901945.6857142,
2020-06-17,California,558285686.0285714,
2020-06-18,California,553669426.3714286,
2020-06-19,California,549053166.7142857,
2020-06-20,California,544436907.0571429,
2020-06-21,California,539820647.4,Beverages
2020-06-22,California,541391755.9142857,
2020-06-23,California,542962864.4285715,
2020-06-24,California,544533972.9428571,
2020-06-25,California,546105081.4571428,
2020-06-26,California,547676189.9714285,
2020-06-27,California,549247298.4857143,
2020-06-28,California,550818407.0,Beverages
2020-06-29,California,551532215.8,
2020-06-30,California,552246024.6,
2020-07-01,California,552959833.4,
2020-07-02,California,553673642.2,
2020-07-03,California,554387451.0,
2020-07-04,California,555101259.8,
2020-07-05,California,555815068.6,
2020-07-06,California,556528877.4,Beverages
2020-07-07,California,557283920.6230769,
2020-07-08,California,558038963.8461539,
2020-07-09,California,558794007.0692308,
2020-07-10,California,559549050.2923077,
2020-07-11,California,560304093.5153847,
2020-07-12,California,561059136.7384616,
2020-07-13,California,561814179.9615384,
2020-07-14,California,562569223.1846154,
2020-07-15,California,563324266.4076923,
2020-07-16,California,564079309.6307693,
2020-07-17,California,564834352.8538462,
2020-07-18,California,565589396.0769231,
2020-07-19,California,566344439.3000001,Beverages
2020-07-20,California,565953898.9285715,
2020-07-21,California,565563358.5571429,
2020-07-22,California,565172818.1857142,
2020-07-23,California,564782277.8142858,
2020-07-24,California,564391737.4428571,
2020-07-25,California,564001197.0714285,
2020-07-26,California,563610656.6999999,Beverages
2020-07-27,California,556225001.9124999,
2020-07-28,California,548839347.125,
2020-07-29,California,541453692.3375,
2020-07-30,California,534068037.54999995,
2020-07-31,California,526682382.7625,
2020-08-01,California,519296727.975,
2020-08-02,California,511911073.1875,
2020-08-03,California,504525418.40000004,Beverages
2020-08-04,California,505686134.71250004,
2020-08-05,California,506846851.02500004,
2020-08-06,California,508007567.33750004,
2020-08-07,California,509168283.65000004,
2020-08-08,California,510328999.96250004,
2020-08-09,California,511489716.27500004,
2020-08-10,California,512650432.58750004,
2020-08-11,California,513811148.90000004,Beverages
2020-08-12,California,529125993.96000004,
2020-08-13,California,544440839.02,
2020-08-14,California,559755684.0799999,
2020-08-15,California,575070529.14,
2020-08-16,California,590385374.1999999,Beverages
2020-08-17,California,589799005.3,
2020-08-18,California,589212636.4,
2020-08-19,California,588626267.5,
2020-08-20,California,588039898.5999999,
2020-08-21,California,587453529.6999999,
2020-08-22,California,586867160.8,
2020-08-23,California,586280791.9,Beverages
2020-08-24,California,585083913.6428571,
2020-08-25,California,583887035.3857143,
2020-08-26,California,582690157.1285714,
2020-08-27,California,581493278.8714286,
2020-08-28,California,580296400.6142857,
2020-08-29,California,579099522.3571429,
2020-08-30,California,577902644.1,Beverages
2020-08-31,California,534042492.23333335,
2020-09-01,California,490182340.3666667,
2020-09-02,California,446322188.5,Beverages
2020-09-03,California,467331141.23333335,
2020-09-04,California,488340093.9666667,
2020-09-05,California,509349046.70000005,
2020-09-06,California,530357999.4333334,
2020-09-07,California,551366952.1666667,
2020-09-08,California,572375904.9000001,Beverages
2020-09-09,California,568938613.2400001,
2020-09-10,California,565501321.58,
2020-09-11,California,562064029.9200001,
2020-09-12,California,558626738.26,
2020-09-13,California,555189446.6,Beverages
2020-09-14,California,553991304.0857143,
2020-09-15,California,552793161.5714285,
2020-09-16,California,551595019.0571429,
2020-09-17,California,550396876.5428572,
2020-09-18,California,549198734.0285715,
2020-09-19,California,548000591.5142857,
2020-09-20,California,546802449.0,Beverages
2020-09-21,California,545312390.6142857,
2020-09-22,California,543822332.2285714,
2020-09-23,California,542332273.8428571,
2020-09-24,California,540842215.4571428,
2020-09-25,California,539352157.0714285,
2020-09-26,California,537862098.6857142,
2020-09-27,California,536372040.3,Beverages
2020-09-28,California,535921301.2375,
2020-09-29,California,535470562.175,
2020-09-30,California,535019823.1125,
2020-10-01,California,534569084.05,
2020-10-02,California,534118344.9875,
2020-10-03,California,533667605.925,
2020-10-04,California,533216866.8625,
2020-10-05,California,532766127.8,Beverages
2020-10-06,California,532965827.36153847,
2020-10-07,California,533165526.9230769,
2020-10-08,California,533365226.4846154,
2020-10-09,California,533564926.04615384,
2020-10-10,California,533764625.6076923,
2020-10-11,California,533964325.16923076,
2020-10-12,California,534164024.7307693,
2020-10-13,California,534363724.29230773,
2020-10-14,California,534563423.8538462,
2020-10-15,California,534763123.41538465,
2020-10-16,California,534962822.9769231,
2020-10-17,California,535162522.53846157,
2020-10-18,California,535362222.1,Beverages
2020-10-19,California,534476653.81428576,
2020-10-20,California,533591085.5285714,
2020-10-21,California,532705517.24285716,
2020-10-22,California,531819948.9571429,
2020-10-23,California,530934380.6714286,
2020-10-24,California,530048812.3857143,
2020-10-25,California,529163244.1,Beverages
2020-10-26,California,530054243.07500005,
2020-10-27,California,530945242.05,
2020-10-28,California,531836241.02500004,
2020-10-29,California,532727240.0,
2020-10-30,California,533618238.975,
2020-10-31,California,534509237.95000005,
2020-11-01,California,535400236.925,
2020-11-02,California,536291235.90000004,
2020-11-03,California,537182234.875,
2020-11-04,California,538073233.85,
2020-11-05,California,538964232.825,
2020-11-06,California,539855231.8000001,
2020-11-07,California,540746230.7750001,
2020-11-08,California,541637229.75,
2020-11-09,California,542528228.725,
2020-11-10,California,543419227.7,Beverages
2020-11-11,California,534308589.66,
2020-11-12,California,525197951.62,
2020-11-13,California,516087313.58000004,
2020-11-14,California,506976675.54,
2020-11-15,California,497866037.5,Beverages
2020-11-16,California,501243320.95714283,
2020-11-17,California,504620604.4142857,
2020-11-18,California,507997887.87142855,
2020-11-19,California,511375171.32857144,
2020-11-20,California,514752454.78571427,
2020-11-21,California,518129738.24285716,
